CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,ProcessedText,Labels
UghtQ_3FOmw6W3gCoAEC,04kJtp6pVXI,Teen faces life in prison for pot brownies. 90 year old man gets arrested for feeding the poor. Police officer is set free with no charges whatsoever for killing a teenager. Don't you people see how wrong this is? ,0,0,0,0,0,0,0,0,0,0,0,0,teen face life prison pot brownie   year old man get arrest feed poor police officer set free charge whatsoever kill teenager not people wrong,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghTxr-iist_7ngCoAEC,04kJtp6pVXI,"""you know what I'm sayin""... wow",0,0,0,0,0,0,0,0,0,0,0,0,know m sayin wow,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghVbr3QCu8ckngCoAEC,04kJtp6pVXI,"YEah  You are right 1 white shot a  black all hell break  lose , black shot black no protest maybe if they start doing  protest on black shotting black , you can buy in thier story ,",1,0,0,0,0,1,1,0,0,0,0,0,yeah    right   white shoot    black hell break    lose   black shot black protest maybe start    protest black shotting black   buy thi story,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
UghVVDZrCYMG_3gCoAEC,04kJtp6pVXI,"Lets Steal from a convenience store then lets go and punch a cop in the face and get shot 6 times, then lets get all the black people and white apologists to run around the street setting buildings on fire, fucking dirty gutter rats all living on welfare and causing violence , just look where the rest of black people live... on the dirties Ebola plague ridden continent, lucky white countries can come over and cure their dumb asses.",1,0,0,0,0,1,1,0,0,0,0,0,let steal convenience store let punch cop face shoot   time let black people white apologist run street set building fire fuck dirty gutter rat live welfare cause violence   look rest black people live dirtie ebola plague ride continent lucky white country come cure dumb ass,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
UghvxEUB679Ug3gCoAEC,04kJtp6pVXI,I'm with this dude fuck the punk police ,1,1,0,0,1,0,0,0,0,0,0,0,m dude fuck punk police,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
UghWdXOwEJc0eHgCoAEC,04kJtp6pVXI,What a stupid arab. Police shoot to apprehend? Lmao That's not how it works when they are being attacked!,1,0,0,0,0,1,1,0,0,0,0,0,stupid arab police shoot apprehend lmao s work attack,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
UghWm5GCsm7byXgCoAEC,04kJtp6pVXI,5:09 plain n simple truth,0,0,0,0,0,0,0,0,0,0,0,0,  plain n simple truth,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghY8Jytv5XqC3gCoAEC,04kJtp6pVXI,Lmfao why is this dude taking like that??? -_\ I hear him talking but I don't know what he's saying!  Smh,0,0,0,0,0,0,0,0,0,0,0,0,lmfao dude take like   hear talk not know s say   smh,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghyTs2sJC_jSXgCoAEC,04kJtp6pVXI,"I do understand their anger, but war is not the answer!",0,0,0,0,0,0,0,0,0,0,0,0,understand anger war answer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ughzp24D_j0sw3gCoAEC,04kJtp6pVXI,Iz didn't do nuffinz!,0,0,0,0,0,0,0,0,0,0,0,0,iz not nuffinz,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugi0Cfb82xGsongCoAEC,04kJtp6pVXI,"What an ignorant coward, full of emotion, estrogen and apathy. And where the hell did you come from? Fuckin racially ambiguous blackwashed loudmouth. They really chose a pathetic man to interview. ",1,1,0,1,0,1,1,0,0,0,0,0,ignorant coward emotion estrogen apathy hell come fuckin racially ambiguous blackwashed loudmouth choose pathetic man interview  ,"[1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]"
Ugi1CjkwLYHcvHgCoAEC,04kJtp6pVXI,"That motherfucker was angry,and I understand why",1,1,0,0,1,0,0,0,0,0,0,0,motherfucker angryand understand,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ugi2H0FCe-_y4ngCoAEC,04kJtp6pVXI,Let's get this straight and present the facts as the mass media should have from the beginning. 18 yr old (by all legal aspects an adult) robs a convince store. The criminal later flees the seen and is aprehended by the police. Resists arrest and altercation occurs between the two. The police (as in every case similar to this uses force). Criminal is killed. The killing goes to court. A randomly selected jury views all the evidence and hears out all witnesses which pertain to the case.  Radom jury reaches unanimous verdict of not guilty. Im sorry protestors I can't here over all this DEMOCRACY!,1,1,0,1,0,0,0,0,0,0,0,0,let straight present fact mass media beginning   yr old legal aspect adult rob convince store criminal later flee seen aprehende police resist arrest altercation occur police case similar use force criminal kill killing go court randomly select jury view evidence hear witness pertain case   radom jury reach unanimous verdict guilty m sorry protestor not democracy,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugi3AdgMRYrQUHgCoAEC,04kJtp6pVXI,Do any of these protestors work for a living??  where do they get the (time) to do all this....,0,0,0,0,0,0,0,0,0,0,0,0,protestor work living    time,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugi8SNusKxJjQXgCoAEC,04kJtp6pVXI,"If people would obey the law, like normal human beings. This would never happen. <- WINNER",0,0,0,0,0,0,0,0,0,0,0,0,people obey law like normal human being happen   winner,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiBmDegoK7fvHgCoAEC,04kJtp6pVXI,No indictment...moving right along.,0,0,0,0,0,0,0,0,0,0,0,0,indictmentmoving right,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiBZnwqmnNYUXgCoAEC,04kJtp6pVXI,If you act like animals you get treated like animals,1,0,0,0,0,1,1,0,0,0,0,0,act like animal treat like animal,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
Ugif7J_LQBVe_HgCoAEC,04kJtp6pVXI, Michael Smerconish + Hack. ,0,0,0,0,0,0,0,0,0,0,0,0,  michael smerconish   hack  ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugi-hbdDmIuKVHgCoAEC,04kJtp6pVXI,"Sure...they totally looked at FACTUAL evidence during that trial...

More like special treatment. BUT HEY, we all knew that was going to happen, didn't we?",1,1,0,1,0,0,0,0,0,0,0,0,"surethey totally look factual evidence trial 

 like special treatment hey know go happen not","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugi-HtibDw0eongCoAEC,04kJtp6pVXI,You tellin me if he did in fact steal swisher sweets is the value of his life...Just admit you all are racist quit being a bunch of FAGGOTT bitches ,1,1,0,0,0,0,0,0,0,0,0,0,tellin fact steal swisher sweet value lifejust admit racist quit bunch faggott bitch,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiIASdSnR-gi3gCoAEC,04kJtp6pVXI,"Proof Blacks aren't victims:
1. Statistically Cops kill more whites than blacks, yet whites see them as necessary because they save more lives than they cost, while places like Ferguson lose their minds.
2. Statistically 93% of murdered blacks are killed by other blacks, with whites consisting of 3% of the murderers and 4% being the other races.
3. Whites were enslaved by blacks first, and for over 150 years. This was when Europeans(the same race that started America and later enslaved Africans) began searching North Africa to establish trade of goods between natives. From the 1520s to the late 1600s whites were enslaved first. Later the tables turned. This boys and girls is called 'Karma.'
4. Statistically over 50% of murders in the US alone are from Blacks, despite them making up only 14.1% of the entire US population, while despite whites make up 63% of the US population they only make up 46% of the murders.
5. Whites make up 38% of welfare recipients with blacks making up 39%. This doesn't seem extreme until you realize that 39%(blacks) consists of that 14.1%, whith that 38%(whites) making up 63% of the US. Meaning each individual black person is about 5 times as likely than whites to use welfare.",1,0,0,0,0,1,1,0,0,0,0,0,"proof black not victim 
  statistically cop kill white black white necessary save life cost place like ferguson lose mind 
  statistically   murder black kill black white consist   murderer   race 
  white enslave black   year europeansthe race start america later enslave african begin search north africa establish trade good native s late s white enslave later table turn boy girl call karma 
  statistically   murder black despite make   entire population despite white   population   murder 
  white   welfare recipient black make   not extreme realize black consist   whith white make   mean individual black person   time likely white use welfare","[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
UgiId66Fu7KrDXgCoAEC,04kJtp6pVXI,"White man can't finish his sentence
America needs to wake up!!the truth of murder is there!",1,1,0,0,0,1,1,0,0,0,0,0,"white man not finish sentence 
 america need wake upthe truth murder","[1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
UgiifTZEiDlZJ3gCoAEC,04kJtp6pVXI,I'll be sure to avoid getting in this guy's taxi cab.,0,0,0,0,0,0,0,0,0,0,0,0,ill sure avoid get guy taxi cab,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiiIyWpe1-9H3gCoAEC,04kJtp6pVXI,"FUCK MEDIA 
Bassem was right find something real to investigate. You're just exaggerating because you want more views and more MONEY.

FUCK YOU SELFISH FUCKS

These people are DISGUSTING. I don't know how they bare with their NASTY selves.",1,1,0,1,1,0,0,0,0,0,0,0,"fuck media 
 bassem right find real investigate exaggerate want view money 

 fuck selfish fuck 

 people disgusting not know bare nasty self","[1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
UgijB5AT7Ka-rngCoAEC,04kJtp6pVXI,CNN youse guys going too far I'll tell you what you doing so that bad is going to happen very bad it's all going to benefit you I don't care how much money you have Ellen and better for you to be like all the rest was be careful what you put out there you put Russia in between this be careful we have kids,0,0,0,0,0,0,0,0,0,0,0,0,cnn youse guy go far ill tell bad go happen bad go benefit not care money ellen well like rest careful russia careful kid,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiKFJ8QuPBoQXgCoAEC,04kJtp6pVXI,this guy here he needs to grow up.,0,0,0,0,0,0,0,0,0,0,0,0,guy need grow,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiLaetJkobicXgCoAEC,04kJtp6pVXI,"Shoot to apprehend? Easier said than done.. When the evidence was presented, Michael brown was still attackin darren after he was shot twice.... People have this misconception, like in the movies, that one gun shot anywhere to the body, will disable an attacker. This is a false belief.. There are cases of people still attacking or running after they've been shot 2-3 times. For god sake, 50 cent was shot 9 times and he's alive... When you're being attacked by a 6 ft 3 200 somthing pound person, and you're on your back, it's hard to say I""m just goin to shoot to apprehend. Had michael brown copnducted himself like a gentleman, this wouldn't have happened. He was an aggresive piece of shit, and this muslim shit head isn't any better. He's filled with rage and doesn't have the answer for anything. Progression comes from tolerance not violence.",1,0,0,0,0,1,1,0,0,0,1,0,shoot apprehend easier say evidence present michael brown attackin darren shoot twice people misconception like movie gun shoot body disable attacker false belief case people attack run ve shoot   time god sake   cent shoot   time s alive attack   ft    somthe pound person hard m goin shoot apprehend michael brown copnducte like gentleman not happen aggresive piece shit muslim shit head not well s fill rage not answer progression come tolerance violence,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]"
UgilC8NhlKosBXgCoAEC,04kJtp6pVXI,"It's not about just Brown, it's about daily killings of non-whites by white cops and that's a reality.",0,0,0,0,0,0,0,0,0,0,0,0,brown daily killing nonwhite white cop s reality,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgilJs0s4YO3engCoAEC,04kJtp6pVXI,"How was this guy hired?
What an idiot",1,1,0,0,0,0,0,0,0,0,0,0,"guy hire 
 idiot","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgilNUPOY8iZqHgCoAEC,04kJtp6pVXI,This guy is a moron.,1,1,0,0,0,0,0,0,0,0,0,0,guy moron,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiLP4HQY3jn8ngCoAEC,04kJtp6pVXI,Cnn...so out of touch..close up idiots.. people are watching for the comedy of reporting.lol,1,1,0,0,0,0,0,0,0,0,0,0,cnnso touchclose idiot people watch comedy reportinglol,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgilQ0CFxc2R2ngCoAEC,04kJtp6pVXI,"Bassem Masri is a criminal, a thug and a psychopath. He has no credibility, and no humanity. He needs to be locked in a jail cell. Time for the rubber-room and straight-jacket for Bassem. Get his intellectually dishonest butt out of the community. ",1,1,0,0,1,0,0,0,0,0,0,0,bassem masri criminal thug psychopath credibility humanity need lock jail cell time rubberroom straightjacket bassem intellectually dishonest butt community  ,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
UgiLu77_0Psl-ngCoAEC,04kJtp6pVXI,CNN this is why you are a joke!,1,1,0,0,0,0,0,0,0,0,0,0,cnn joke,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugim0ATq1CahpXgCoAEC,04kJtp6pVXI,I wonder what the police expect will happen when they continually abuse and kill people  ? Do they honestly expect the public  to do nothing about it ? To just lay back and take it and let the cops just turn into one massive street gang who are allowed to kill without consequence? Even a rat when it's cornered will defend itself ..,1,1,0,1,0,0,0,0,0,0,0,0,wonder police expect happen continually abuse kill people    honestly expect public     lay let cop turn massive street gang allow kill consequence rat cornered defend,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UgimdJUjeexMSXgCoAEC,04kJtp6pVXI,"""I don't want my sons death to be in vain."" ""LET'S BURN THIS BITCH DOWN!"" Stupid fucks destroying livelihoods. Peaceful protests my fucking ass.",1,1,0,0,1,0,0,0,0,0,0,0,not want son death vain let burn bitch stupid fuck destroy livelihood peaceful protest fucking ass,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
UgiMG4rmSGTPFHgCoAEC,04kJtp6pVXI,This guy is my hero.,0,0,0,0,0,0,0,0,0,0,0,0,guy hero,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugip_LuksKEoTngCoAEC,04kJtp6pVXI,"Did he say that the sound of him spitting is an ""Arab expression""?",0,0,0,0,0,0,0,0,0,0,0,0,sound spit arab expression,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugip7WiT0N70OngCoAEC,04kJtp6pVXI,Wow!!!,0,0,0,0,0,0,0,0,0,0,0,0,wow,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiPerbilaHyd3gCoAEC,04kJtp6pVXI,I think that this indecent is unessacerry for the event of one person being shot. Mr. Brown stole something so it wasn't intirely the police officers fault.,0,0,0,0,0,0,0,0,0,0,0,0,think indecent unessacerry event person shoot mr brown steal not intirely police officer fault,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiphX72LCH4DHgCoAEC,04kJtp6pVXI,"This is a genuine failure of leadership by the President of the United States.  This nice town, Ferguson, should have been declared a state of emergency. It should have been put under martial law, federal troops should have stuffed the town, and non-residents should have been pushed out.  Everyone knew there was going to be another riot.  But...what did the President do?  He didn't want to offend the black community. He didn't want anyone else to get shot.  So he just let 'er burn baby burn.  Seems to me, that a real leader could have had it both ways.  Mr. President, sir, you have failed reprehensibly - and I do accuse you.﻿",1,1,0,1,0,0,0,0,0,0,0,0,genuine failure leadership president united states   nice town ferguson declare state emergency martial law federal troop stuff town nonresident push   know go riot   butwhat president   not want offend black community not want shoot   let er burn baby burn   real leader way   mr president sir fail reprehensibly   accuse,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiqNW9ItqyWn3gCoAEC,04kJtp6pVXI,"anyone know if they are irradiating commercial strawberry seeds, mine wont germinate ?",0,0,0,0,0,0,0,0,0,0,0,0,know irradiate commercial strawberry seed will not germinate,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiSRMPdr7U1M3gCoAEC,04kJtp6pVXI,Arabs Hate black people. This ISIS sympathizer just wants to call it his community. Nonsense.,1,0,0,0,0,1,1,0,0,0,0,0,arabs hate black people isis sympathizer want community nonsense,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
